player_id,player_name,minutes,games,position,pos_group,ga_total,ga_p90,shots_total,shots_p90,volume_total,volume_p90,xt_total,xt_p90,vaep_total,vaep_p90
25144,Diego Alves Carreira,279,3,Goalkeeper,GK,0.0,0.0,0.0,0.0,160.0,51.61290322580645,0.0782362445934371,0.02523749825594745,-0.5904899653396569,-0.1904806339805345
25199,Lucas Silva Borges,282,5,Left Defensive Midfield,MID,0.0,0.0,3.0,0.9574468085106382,418.0,133.40425531914894,-0.011137195925640796,-0.0035544242315874884,0.15088707480754238,0.04815544940666246
25377,Rémy Riou,944,10,Goalkeeper,GK,0.0,0.0,0.0,0.0,574.0,54.72457627118644,0.4237660466574111,0.040401423939795546,-1.084692665754119,-0.10341349567571048
25430,Felipe Melo de Carvalho,383,5,Center Defensive Midfield,MID,1.0,0.2349869451697128,3.0,0.7049608355091384,407.0,95.63968668407311,0.0811777946329267,0.01907572197640575,0.9800176961434772,0.23029136462901553
25450,Young-Ju Lee,371,9,Substitute,Unknown,1.0,0.24258760107816713,1.0,0.24258760107816713,407.0,98.733153638814,0.43944767831574266,0.1066045580819861,0.3750783504219726,0.09098935724522245
25453,Geum-Min Lee,397,7,Center Forward,FWD,3.0,0.6801007556675063,6.0,1.3602015113350125,368.0,83.42569269521411,0.46386816020160004,0.10515902876106802,2.8294572388986126,0.6414386687679474
25466,Vilde Bøe Risa,792,10,Right Defensive Midfield,MID,1.0,0.11363636363636365,17.0,1.9318181818181817,993.0,112.8409090909091,0.5590863799013671,0.0635325431706099,2.078071294568479,0.23614446529187258
25476,Lea Schüller,543,8,Center Forward,FWD,4.0,0.6629834254143646,22.0,3.6464088397790055,329.0,54.530386740331494,0.10794133488440061,0.01789082898636474,2.606156944981194,0.431959714637767
25478,Lena Oberdorf,525,7,Center Defensive Midfield,MID,1.0,0.17142857142857143,10.0,1.7142857142857144,467.0,80.05714285714285,0.5215874555719574,0.08941499238376412,0.9858851552708074,0.16900888376070985
25491,Marina Hegering,490,8,Left Center Back,DEF,0.0,0.0,9.0,1.653061224489796,658.0,120.85714285714285,0.47974919725991716,0.08811719949671948,-0.41241572037688456,-0.07574982619167268
25492,Giulia Gwinn,595,7,Right Back,DEF,1.0,0.1512605042016807,8.0,1.2100840336134455,682.0,103.15966386554621,1.0365442443175337,0.15678820502282023,0.7876640907649417,0.11914246751066344
25505,José Rodolfo Pires Ribeiro,635,7,Left Wing Back,DEF,1.0,0.14173228346456693,6.0,0.8503937007874016,582.0,82.48818897637796,1.449177734982474,0.20539526952507503,0.9423375752165448,0.133559656329904
25510,Nahikari García Pérez,813,11,Center Forward,FWD,1.0,0.11070110701107011,16.0,1.7712177121771218,448.0,49.594095940959406,0.20879260548054654,0.02311357256242213,-0.2545118377780309,-0.028174742189449917
25513,Lucía García Córdoba,460,8,Substitute,Unknown,2.0,0.391304347826087,12.0,2.3478260869565215,356.0,69.65217391304347,0.5556445251302333,0.10871305926461086,1.4502414725939161,0.28374289681185316
25514,Noko Matlou,276,5,Left Center Back,DEF,0.0,0.0,1.0,0.32608695652173914,216.0,70.43478260869566,0.06591757939162454,0.02149486284509496,-0.06485005473950878,-0.021146756980274604
25535,Tiffany Cameron,383,6,Right Center Forward,FWD,0.0,0.0,5.0,1.1749347258485638,210.0,49.347258485639685,0.05517030617312677,0.012964301711700807,-0.4914067920472007,-0.11547418089882001
25541,Valentina Giacinti,720,12,Center Forward,FWD,1.0,0.125,24.0,3.0,320.0,40.0,-0.07035949801788717,-0.008794937252235896,-0.6228997180733131,-0.07786246475916414
25542,Ludmila da Silva,350,4,Center Forward,FWD,1.0,0.2571428571428571,12.0,3.085714285714286,204.0,52.457142857142856,0.46504975351798017,0.1195842223331949,-0.4713585323170032,-0.12120647973865797
25543,Geyse da Silva Ferreira,287,5,Center Forward,FWD,1.0,0.313588850174216,5.0,1.5679442508710801,222.0,69.61672473867596,0.7109104605261513,0.22293359389321818,1.392249529508641,0.436593929114208
25544,Valentina Bergamaschi,744,8,Left Back,DEF,3.0,0.3629032258064516,6.0,0.7258064516129032,670.0,81.04838709677419,1.3227820810011326,0.16001396141142735,2.1865302807855187,0.26449963074018373
25545,Allyson Swaby,596,7,Right Center Back,DEF,1.0,0.15100671140939598,3.0,0.4530201342281879,548.0,82.75167785234899,0.2701888834541248,0.040800334749783944,1.182160473545082,0.17851416546821708
25547,Chloe Logarzo,488,5,Left Center Midfield,MID,2.0,0.36885245901639346,4.0,0.7377049180327869,314.0,57.90983606557377,0.323928785263432,0.059740964495305075,1.526909954382086,0.2816022456852208
25554,Khadija Monifa Shaw,422,5,Center Forward,FWD,5.0,1.066350710900474,24.0,5.118483412322274,256.0,54.59715639810427,0.742300135638208,0.15831045546786426,2.387305497744819,0.5091409829313595
25556,Kathellen Sousa Feitoza,780,8,Left Center Back,DEF,1.0,0.11538461538461539,4.0,0.46153846153846156,917.0,105.8076923076923,0.4784228572352599,0.05520263737329922,1.0984182040265296,0.1267405620030611
25604,Saori Takarada,284,4,Center Defensive Midfield,MID,0.0,0.0,0.0,0.0,213.0,67.5,0.12135748973639181,0.038458359423504444,0.44231225676776376,0.14016937714471386
25610,Mana Iwabuchi,387,6,Left Center Forward,FWD,2.0,0.46511627906976744,5.0,1.1627906976744184,315.0,73.25581395348837,0.28430638350229964,0.06611776360518597,1.0718047621485312,0.24925692142989095
25612,Jessie Alexandra Fleming,575,11,Substitute,Unknown,1.0,0.1565217391304348,7.0,1.0956521739130434,570.0,89.21739130434783,0.44771234062195353,0.07007671418430576,1.1982582229149994,0.1875534609779999
25613,Narumi Miura,852,9,Left Defensive Midfield,MID,0.0,0.0,7.0,0.7394366197183099,901.0,95.17605633802818,0.39519965441368127,0.041746442367642383,0.3542873718440533,0.037424722377892954
25624,Risa Shimizu,884,9,Right Center Back,DEF,0.0,0.0,3.0,0.3054298642533937,860.0,87.55656108597285,0.712378772569975,0.07252725060101554,1.3119200980581809,0.13356652582040304
25627,Ayaka Yamashita,291,3,Goalkeeper,GK,0.0,0.0,0.0,0.0,111.0,34.329896907216494,0.04763393297732305,0.014732144219790634,-0.2949802293733228,-0.09123099877525447
25629,Agustina Barroso Basualdo,688,7,Right Center Back,DEF,2.0,0.2616279069767442,4.0,0.5232558139534884,486.0,63.57558139534884,0.23025506804497006,0.030120575761696664,1.9273328779963776,0.25212203345882844
25632,Yui Hasegawa,800,9,Center Defensive Midfield,MID,1.0,0.1125,7.0,0.7875000000000001,937.0,105.4125,-0.0947170072720521,-0.01065566331810586,1.8184439702243544,0.20457494665023987
25634,Aldana Cometti,780,8,Right Center Back,DEF,3.0,0.34615384615384615,7.0,0.8076923076923076,783.0,90.34615384615384,0.531515168210069,0.06132867325500796,2.973586436273763,0.3431061272623573
25635,Hina Sugita,588,7,Right Wing,FWD,1.0,0.15306122448979592,11.0,1.683673469387755,670.0,102.55102040816327,1.265653320365489,0.1937224469947177,1.3808057925893227,0.2113478253963249
25638,Moeka Minami,611,7,Right Center Back,DEF,0.0,0.0,1.0,0.14729950900163666,819.0,120.63829787234043,0.536335802822849,0.07900200041580427,0.5173313178820536,0.0762026491151961
25659,Merel van Dongen,306,4,Left Back,DEF,0.0,0.0,1.0,0.29411764705882354,431.0,126.76470588235296,0.9011280659098441,0.2650376664440718,0.8554575631860644,0.2516051656429601
25662,Catherine Joan Bott,580,6,Right Back,DEF,0.0,0.0,0.0,0.0,584.0,90.62068965517241,0.5902369430171308,0.09158849115783063,1.1330374990066048,0.17581616363895594
